"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","row","transect","distance","habitat.type","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"ZOOM0007_Tr1.WAV_231",1,0.1,0.300022675736903,7.427,8.24,"0.2_BB_no.am_no.harm.wav_50-231","start_marker",9851,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_231-1",0.131832008666862,0.181095033675494,12.4711479594699,0.752750640523662,0.998251918021724,34.7004181180895,20.8701653718963,-19.0836349368807,0.861338138155165
"ZOOM0007_Tr1.WAV_232",1,0.1,0.300022675737003,1.396,2.385,"0.2_BB_no.am_no.harm.wav_51-232","start_marker",9852,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_232-1",0.0944861452503822,0.128292162045002,16.662154067418,0.858625331794131,0.999705718654058,25.8618664552313,9.48106707203335,-20.3328538268147,0.906928031022573
"ZOOM0007_Tr1.WAV_233",1,0.1,0.300022675737003,3.882,5.129,"0.2_BB_no.am_no.harm.wav_52-233","start_marker",9853,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_233-1",0.0671095870283971,0.0775910531955674,16.3598534591874,0.943826999351166,0.999285782106923,21.875939056937,9.21575225240218,-15.9719552452668,0.84794558594486
"ZOOM0007_Tr1.WAV_234",1,0.1,0.300022675736903,8.618,9.923,"0.2_BB_no.am_no.harm.wav_53-234","start_marker",9854,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_234-1",0.110398085139731,0.107369848924094,10.5550988782836,0.688698852035975,0.994898401706588,26.9354410519521,11.6070626287559,-19.392977670245,0.864422464976721
"ZOOM0007_Tr1.WAV_235",1,0.1,0.300022675737003,3.511,4.562,"0.2_BB_no.am_no.harm.wav_54-235","start_marker",9855,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_235-1",0.107792520449519,0.0917121635284449,14.5963766048538,0.842952099524308,0.921067748614378,26.8633769390357,15.1159593325467,-15.8150357531386,0.816731976018807
"ZOOM0007_Tr1.WAV_236",1,0.1,0.300022675736903,4.983,6.01,"0.2_BB_no.am_no.harm.wav_55-236","start_marker",9856,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_236-1",0.122377812565327,0.1041913195029,12.3644922841832,0.794541590683661,0.896450797953198,9.02363822433734,-9.25743673838993,-19.6523291075974,0.769457936814027
"ZOOM0007_Tr1.WAV_237",1,0.1,0.300022675737003,1.168,2.06,"0.2_BB_no.am_no.harm.wav_56-237","start_marker",9857,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_237-1",0.0887233020592105,0.148833000862944,15.970700757971,0.839429719153344,0.999077427849702,26.0422489656716,9.1195235709454,-20.8719695537991,0.845676586223614
"ZOOM0007_Tr1.WAV_238",1,0.1,0.300022675737003,5.895,6.947,"0.2_BB_no.am_no.harm.wav_57-238","start_marker",9858,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_238-1",0.0839363101623444,0.116323830707778,8.15769964929583,0.8956037541125,0.909496769899046,18.6307258922929,10.7517766315138,-10.6968714991975,0.793101472985483
"ZOOM0007_Tr1.WAV_239",1,0.1,0.300022675736903,1.38,2.136,"0.2_BB_no.am_no.harm.wav_58-239","start_marker",9859,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_239-1",0.0666848869606835,0.0830677657541678,17.0812248251252,0.916073685890318,0.999536516922072,25.8218664368204,12.0787645098338,-17.6785428888504,0.860367009309803
"ZOOM0007_Tr1.WAV_240",1,0.1,0.300022675737003,7.021,8.197,"0.2_BB_no.am_no.harm.wav_59-240","start_marker",9860,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_240-1",0.106923936847863,0.140605369007227,12.2641857974881,0.822332325338268,0.994993662098627,30.1877601281245,14.7808050056415,-19.9756431934186,0.871027706803766
"ZOOM0007_Tr1.WAV_241",1,0.1,0.300022675736903,3.466,4.218,"0.2_BB_no.am_no.harm.wav_60-241","start_marker",9861,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_241-1",0.078710071731188,0.0834060085335615,14.8172387551636,0.936144579945138,0.852269351464616,31.6060069675694,18.7276354987174,-17.6556416822414,0.845370440529668
"ZOOM0007_Tr1.WAV_242",1,0.1,0.200022675736994,8.3,8.7,"0.1_pure.tone_am_no.harm.wav_1-242","start_marker",9862,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_242-1",0.0641111672081307,0.0253239603914339,14.1814645341732,0.922681450933023,0.999594170244779,18.729188308341,10.1577720292699,-11.3964090447579,0.989333405773994
"ZOOM0007_Tr1.WAV_243",1,0.1,0.200022675737009,3.3,3.7,"0.1_pure.tone_am_no.harm.wav_2-243","start_marker",9863,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_243-1",0.105390946273459,0.113671686546916,14.0229418496268,0.884897288177379,0.997780055188677,17.2680395630236,3.40866243693129,-16.4810852473491,0.934549897447878
"ZOOM0007_Tr1.WAV_244",1,0.1,0.200022675736895,0.8,1.2,"0.1_pure.tone_am_no.harm.wav_3-244","start_marker",9864,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_244-1",0.0731728664306995,0.0267920326577853,22.3883205756883,0.929243218096016,0.37343989925177,19.903112608476,0.121406769404836,-22.2196092134638,0.965650926393215
"ZOOM0007_Tr1.WAV_245",1,0.1,0.200022675736994,6.8,7.2,"0.1_pure.tone_am_no.harm.wav_4-245","start_marker",9865,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_245-1",0.11800744371568,0.00664321791456174,10.1902381424569,0.839522914927002,0.99996262991171,19.8973961433843,1.940479499432,-20.9396649154201,0.970666436350303
"ZOOM0007_Tr1.WAV_246",1,0.1,0.200022675737009,8.8,9.2,"0.1_pure.tone_am_no.harm.wav_5-246","start_marker",9866,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_246-1",0.0573421934502924,0.0268640658524472,14.9752925254875,0.914068435188167,0.999312829603852,10.0607536732609,-4.84004589822978,-16.7495536662265,0.970309084926343
"ZOOM0007_Tr1.WAV_247",1,0.1,0.200022675736895,4.3,4.7,"0.1_pure.tone_am_no.harm.wav_6-247","start_marker",9867,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_247-1",0.0573479596582824,0.0688705315260802,13.8187895602152,0.949883524422562,0.99978469752702,21.1268409759204,8.51523971471064,-15.7992091214095,0.990295419797777
"ZOOM0007_Tr1.WAV_248",1,0.1,0.200022675737009,2.3,2.7,"0.1_pure.tone_am_no.harm.wav_7-248","start_marker",9868,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_248-1",0.0861345373162264,0.0205567627181298,17.2478274025466,0.907500050571872,0.995349827703682,22.0433192154231,5.77702194527991,-19.5998127298662,0.952702364222431
"ZOOM0007_Tr1.WAV_249",1,0.1,0.200022675736895,9.3,9.7,"0.1_pure.tone_am_no.harm.wav_8-249","start_marker",9869,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_249-1",0.0738048833785826,0.0563348575617433,6.94666755384699,0.83559432521275,0.990709947621167,13.3374339200283,6.20389827108718,-9.1464764907428,0.977139081402949
"ZOOM0007_Tr1.WAV_250",1,0.1,0.200022675737009,2.3,2.7,"0.1_pure.tone_am_no.harm.wav_9-250","start_marker",9870,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_250-1",0.0803130707019869,0.0305091710105427,17.6418907943165,0.916380510578508,0.993580382888992,21.3109354437633,4.32859201580118,-20.2119070472412,0.951733287019233
"ZOOM0007_Tr1.WAV_251",1,0.1,0.200022675736994,5.8,6.2,"0.1_pure.tone_am_no.harm.wav_10-251","start_marker",9871,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_251-1",0.0429318983082456,0.00985382474309667,14.246773196644,0.968761256982772,0.999918559188021,25.1838141192581,15.1872172108991,-13.8096910695433,0.99039519012769
"ZOOM0007_Tr1.WAV_252",1,0.1,0.200022675736895,1.3,1.7,"0.1_pure.tone_am_no.harm.wav_11-252","start_marker",9872,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_252-1",0.0503814870179648,0.164941954904766,17.9881916849413,0.973438800096987,0.999966678859169,21.3292853266795,6.33073251783964,-17.4786373979898,0.983386335638398
"ZOOM0007_Tr1.WAV_253",1,0.1,0.200022675737009,9.8,10.2,"0.1_pure.tone_am_no.harm.wav_12-253","start_marker",9873,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_253-1",0.0420955641841826,0.0136827299423023,9.39212319806268,0.942698185542689,0.988507546263153,15.5062473855171,-3.30509452687893,-21.1489474255725,0.981565811151547
"ZOOM0007_Tr1.WAV_254",1,0.1,0.200022675736895,7.8,8.2,"0.1_pure.tone_am_no.harm.wav_13-254","start_marker",9874,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_254-1",0.086008435502279,0.0280426700454262,7.53595638943626,0.865532872581017,0.997204505766873,16.4563286196376,1.10970074279963,-17.8127266703671,0.96902976886361
"ZOOM0007_Tr1.WAV_255",1,0.1,0.200022675737009,0.3,0.7,"0.1_pure.tone_am_no.harm.wav_14-255","start_marker",9875,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_255-1",0.0564059658964926,0.157559526901604,19.8596279057731,0.960645722915985,0.85409719429561,28.3541730861246,0.47195352259463,-32.5961982730333,0.984180450680404
"ZOOM0007_Tr1.WAV_256",1,0.1,0.200022675736994,5.3,5.7,"0.1_pure.tone_am_no.harm.wav_15-256","start_marker",9876,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_256-1",0.0738870406847691,0.0204823739010128,15.3159279727147,0.903291780461874,0.999830720930543,22.2563866978763,2.29176248833277,-23.3368980974131,0.982614650416741
"ZOOM0007_Tr1.WAV_257",1,0.1,0.200022675736895,9.8,10.2,"0.1_pure.tone_am_no.harm.wav_16-257","start_marker",9877,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_257-1",0.0579834013078887,0.0141220024766643,9.03438980628591,0.900719249364311,0.988370148648593,13.568236189235,-7.06095999199776,-22.6795465536371,0.974741502173146
"ZOOM0007_Tr1.WAV_258",1,0.1,0.200022675736994,1.3,1.7,"0.1_pure.tone_am_no.harm.wav_17-258","start_marker",9878,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_258-1",0.0433708076335737,0.139945961920669,17.0332929405789,0.980162815026398,0.996440656617858,22.0969058477775,6.53921423003049,-19.3062656777707,0.987469678322538
"ZOOM0007_Tr1.WAV_259",1,0.1,0.200022675736994,0.8,1.2,"0.1_pure.tone_am_no.harm.wav_18-259","start_marker",9879,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_259-1",0.0796203903630351,0.023322123505188,23.4688327931454,0.923359246400518,0.997625347345279,18.2703823953277,3.07263310758258,-18.734320773415,0.958916688665342
"ZOOM0007_Tr1.WAV_260",1,0.1,0.200022675736909,5.8,6.2,"0.1_pure.tone_am_no.harm.wav_19-260","start_marker",9880,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_260-1",0.0426183484047655,0.00882430784870883,15.907727310551,0.970114428338786,0.999812384451732,22.9814901701993,11.3488938681849,-15.1118035448737,0.98728980215307
"ZOOM0007_Tr1.WAV_261",1,0.1,0.200022675736994,4.8,5.2,"0.1_pure.tone_am_no.harm.wav_20-261","start_marker",9881,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_261-1",0.036164229531166,0.0152553405682895,17.1742592836804,0.976120681312249,0.999444285882357,19.7663815971016,-4.95276420373862,-27.7217709851076,0.986317584771599
"ZOOM0007_Tr1.WAV_262",1,0.1,0.200022675736909,2.8,3.2,"0.1_pure.tone_am_no.harm.wav_21-262","start_marker",9882,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_262-1",0.0704001890772649,0.00685136222230921,16.4107257698581,0.943490251029873,0.998406883297452,21.2761497565985,-3.72047407675381,-28.2305731612619,0.98052405612848
"ZOOM0007_Tr1.WAV_263",1,0.1,0.200022675736994,0.3,0.7,"0.1_pure.tone_am_no.harm.wav_22-263","start_marker",9883,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_263-1",0.0580484925542337,0.142768456305526,18.2816657079956,0.957476370200741,0.923034113996096,25.1777000463018,14.5889159058902,-12.6723395918853,0.98648615345147
"ZOOM0007_Tr1.WAV_264",1,0.1,0.200022675736994,7.3,7.7,"0.1_pure.tone_am_no.harm.wav_23-264","start_marker",9884,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_264-1",0.0650483428318997,0.107622370480324,16.1300112606687,0.949676900509466,0.973222332924258,22.8530551042297,5.75786423940771,-20.5525136080417,0.98124500069906
"ZOOM0007_Tr1.WAV_265",1,0.1,0.200022675736909,4.8,5.2,"0.1_pure.tone_am_no.harm.wav_24-265","start_marker",9885,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_265-1",0.0550690241932218,0.0192134613690182,18.8993383562931,0.951582099912123,0.999066753053626,21.3368597739732,1.92420530210672,-22.6611190981353,0.983404811648894
"ZOOM0007_Tr1.WAV_266",1,0.1,0.200022675736994,8.3,8.7,"0.1_pure.tone_am_no.harm.wav_25-266","start_marker",9886,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_266-1",0.0598339047857959,0.0257815652253238,19.1521164692943,0.931749068555343,0.999934440656079,18.6813525030367,5.05382428121621,-16.4652683698946,0.990823727862626
"ZOOM0007_Tr1.WAV_267",1,0.1,0.200022675736909,5.3,5.7,"0.1_pure.tone_am_no.harm.wav_26-267","start_marker",9887,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_267-1",0.0673847385674359,0.0307284958130195,18.5146794073529,0.910042864792176,0.999889231716794,22.2337695274414,7.70782542887536,-17.8844366157586,0.985399988542869
"ZOOM0007_Tr1.WAV_268",1,0.1,0.200022675736994,9.3,9.7,"0.1_pure.tone_am_no.harm.wav_27-268","start_marker",9888,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_268-1",0.199543730287986,0.112285199631153,9.59889089069436,0.557878970810326,0.976369154269571,11.6846895608592,6.97003207654935,-6.25330954630136,0.91024182730544
"ZOOM0007_Tr1.WAV_269",1,0.1,0.200022675737009,3.8,4.2,"0.1_pure.tone_am_no.harm.wav_28-269","start_marker",9889,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_269-1",0.114373813400998,0.0269313255712213,17.0780501349564,0.853915119080405,0.999968508924965,19.343007509008,-0.0920745717674733,-22.3659658653779,0.909262857629254
"ZOOM0007_Tr1.WAV_270",1,0.1,0.200022675736895,5.3,5.7,"0.1_pure.tone_am_no.harm.wav_29-270","start_marker",9890,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_270-1",0.0622633484443659,0.0605205515518212,18.8036373563065,0.923305423553015,0.99979283580348,19.7226671141023,0.336556699011848,-22.3714619106459,0.981140600199551
"ZOOM0007_Tr1.WAV_271",1,0.1,0.200022675736994,4.8,5.2,"0.1_pure.tone_am_no.harm.wav_30-271","start_marker",9891,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_271-1",0.0445440176012605,0.0249668218540911,17.3958940085587,0.970106955651047,0.999727921630926,18.5622333978911,2.50582786067183,-18.8127097949304,0.980564435024759
"ZOOM0007_Tr1.WAV_272",1,0.1,0.200022675737009,9.3,9.7,"0.1_pure.tone_am_no.harm.wav_31-272","start_marker",9892,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_272-1",0.155618055865631,0.138644291868086,11.6460351225499,0.63119466537941,0.99765072413295,11.7668341704306,4.13430933458071,-9.38906249651202,0.941386822304759
"ZOOM0007_Tr1.WAV_273",1,0.1,0.200022675736895,3.3,3.7,"0.1_pure.tone_am_no.harm.wav_32-273","start_marker",9893,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_273-1",0.0799296216307845,0.107404538143761,18.5448008823575,0.909846952444068,0.996769474245319,19.7381562257429,11.5239451500842,-11.1893507112812,0.949513760644246
"ZOOM0007_Tr1.WAV_274",1,0.1,0.200022675737009,6.8,7.2,"0.1_pure.tone_am_no.harm.wav_33-274","start_marker",9894,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_274-1",0.0974698011540722,0.0406293131028098,16.1095274269931,0.877730890548236,0.986077271865564,15.7243181087314,4.28046800922237,-13.8397389174149,0.966699554945771
"ZOOM0007_Tr1.WAV_275",1,0.1,0.200022675736895,7.3,7.7,"0.1_pure.tone_am_no.harm.wav_34-275","start_marker",9895,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_275-1",0.0683977839529232,0.147383686097501,16.5715173673213,0.93807491159102,0.670391587139488,16.0838201986832,-1.62043649496088,-20.1169308032592,0.976163390211807
"ZOOM0007_Tr1.WAV_276",1,0.1,0.200022675736994,2.8,3.2,"0.1_pure.tone_am_no.harm.wav_35-276","start_marker",9896,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_276-1",0.0591033929341166,0.00839642475260456,17.5403544851139,0.956811028416724,0.999144573297504,21.893037513501,3.03517410268371,-22.176985398211,0.986239753366704
"ZOOM0007_Tr1.WAV_277",1,0.1,0.200022675737009,0.8,1.2,"0.1_pure.tone_am_no.harm.wav_36-277","start_marker",9897,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_277-1",0.0825268283686483,0.0284041636446302,17.5076942725341,0.923326195318179,0.477833764194093,14.5802789202361,4.28834133395287,-14.8067915060103,0.958521334418927
"ZOOM0007_Tr1.WAV_278",1,0.1,0.200022675736895,2.3,2.7,"0.1_pure.tone_am_no.harm.wav_37-278","start_marker",9898,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_278-1",0.0785550751337288,0.0354273512095619,16.7343828571718,0.921196192860562,0.999562814631581,18.6395562727195,3.53025711479016,-18.0371468252744,0.954616121143474
"ZOOM0007_Tr1.WAV_279",1,0.1,0.200022675737009,6.8,7.2,"0.1_pure.tone_am_no.harm.wav_38-279","start_marker",9899,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_279-1",0.107172978783796,0.0740622147797685,8.42970835918646,0.852962933123952,0.967630143925999,16.6848627312516,7.17653580924723,-12.0453742758027,0.947094783148
"ZOOM0007_Tr1.WAV_280",1,0.1,0.200022675736895,0.3,0.7,"0.1_pure.tone_am_no.harm.wav_39-280","start_marker",9900,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_280-1",0.0599757869954614,0.129557541418187,19.3066954936028,0.95708259799293,0.97670001130662,27.7466737895469,3.32133673630471,-28.4386952046583,0.982830473307777
"ZOOM0007_Tr1.WAV_281",1,0.1,0.200022675737009,4.3,4.7,"0.1_pure.tone_am_no.harm.wav_40-281","start_marker",9901,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_281-1",0.0639838550770277,0.0851279005587577,14.175840254407,0.936771213274703,0.999186852051256,20.6628506138528,9.09567991847624,-14.7047746683728,0.987209705567671
"ZOOM0007_Tr1.WAV_282",1,0.1,0.200022675736994,6.3,6.7,"0.1_pure.tone_am_no.harm.wav_41-282","start_marker",9902,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_282-1",0.076449835665777,0.19283011587871,14.6825640132251,0.929365037966296,0.852438783447085,11.6268274056482,-0.760127704117277,-13.7419075865136,0.943934181616031
"ZOOM0007_Tr1.WAV_283",1,0.1,0.200022675736895,8.3,8.7,"0.1_pure.tone_am_no.harm.wav_42-283","start_marker",9903,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_283-1",0.05108809961123,0.0690671654081617,22.993602997536,0.951819771674615,0.996125393879652,12.2135873539791,-6.24015853323535,-20.4642758402671,0.992699300505452
"ZOOM0007_Tr1.WAV_284",1,0.1,0.200022675737009,6.3,6.7,"0.1_pure.tone_am_no.harm.wav_43-284","start_marker",9904,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_284-1",0.0508496655856952,0.246701533059866,16.6874001719506,0.960538478426835,0.83706664264001,17.7387853564972,5.65761876582488,-14.764412121187,0.977433251339595
"ZOOM0007_Tr1.WAV_285",1,0.1,0.200022675736994,3.3,3.7,"0.1_pure.tone_am_no.harm.wav_44-285","start_marker",9905,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_285-1",0.0875766498139611,0.119202264353154,18.7850584060963,0.91286466061402,0.995106427888779,18.5809870833268,9.58308715876915,-11.799394126782,0.952968664939973
"ZOOM0007_Tr1.WAV_286",1,0.1,0.200022675737009,9.8,10.2,"0.1_pure.tone_am_no.harm.wav_45-286","start_marker",9906,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_286-1",0.0304683739894194,0.0228006374498329,17.4762587192491,0.968663217316928,0.906681717714853,14.8770010096382,-6.89313168628406,-24.0434890498973,0.977705113581205
"ZOOM0007_Tr1.WAV_287",1,0.1,0.200022675736994,8.8,9.2,"0.1_pure.tone_am_no.harm.wav_46-287","start_marker",9907,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_287-1",0.187731710407055,0.0756878331340343,14.7795697225017,0.572252906861178,0.997857850729788,9.85176371480555,3.91903478057074,-7.38069020226794,0.808546173264593
"ZOOM0007_Tr1.WAV_288",1,0.1,0.200022675736909,7.8,8.2,"0.1_pure.tone_am_no.harm.wav_47-288","start_marker",9908,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_288-1",0.10906248583356,0.0491551855455835,8.14991788348524,0.808117108153269,0.99607423860014,11.4750044355109,4.26693798318311,-8.95576163946381,0.952744040278177
"ZOOM0007_Tr1.WAV_289",1,0.1,0.200022675736994,2.8,3.2,"0.1_pure.tone_am_no.harm.wav_48-289","start_marker",9909,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_289-1",0.0543224765297741,0.00860099651774322,15.7442063691831,0.966113838500782,0.999328851107983,21.6841070208654,0.18597524783793,-24.7747963662811,0.987166986378947
"ZOOM0007_Tr1.WAV_290",1,0.1,0.200022675736994,1.8,2.2,"0.1_pure.tone_am_no.harm.wav_49-290","start_marker",9910,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_290-1",0.115637935708089,0.0154440629904798,14.5844653360275,0.836641520246329,0.999614143480993,19.1075165459324,1.82223706462935,-19.8072671423999,0.975728691520109
"ZOOM0007_Tr1.WAV_291",1,0.1,0.200022675736909,7.8,8.2,"0.1_pure.tone_am_no.harm.wav_50-291","start_marker",9911,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_291-1",0.0698636772913463,0.0337336212698382,7.93499712386307,0.904920823511656,0.996033863914648,13.5062228600906,0.722158149367895,-14.9061598633465,0.970471164013811
"ZOOM0007_Tr1.WAV_292",1,0.1,0.200022675736994,1.3,1.7,"0.1_pure.tone_am_no.harm.wav_51-292","start_marker",9912,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_292-1",0.0368421780570998,0.143857655880166,18.0529259175104,0.985298516811317,0.998617292729727,22.2916516038468,8.49022702114135,-16.9648702955757,0.989041838239354
"ZOOM0007_Tr1.WAV_293",1,0.1,0.200022675736909,4.3,4.7,"0.1_pure.tone_am_no.harm.wav_52-293","start_marker",9913,"secondary-3",10,"secondary","ZOOM0013_Tr1.WAV_293-1",0.0749620032521385,0.120186400527726,13.0733275782399,0.917618877025793,0.997481824119649,20.3030346120477,11.8968270290266,-11.4925235481461,0.979628038835604
